Date,Q
2013-06-10,0.4225067509375
2013-06-11,0.4027273505625
2013-06-12,0.39097709380208334
2013-06-13,0.3760738883333334
2013-06-14,0.3613993469270833
2013-06-15,0.34569030729166667
2013-06-16,0.33163969834375
2013-06-17,0.31589799094791665
2013-06-18,0.30234749378125
2013-06-19,0.28858181932291666
2013-06-20,0.2760007260625
2013-06-21,0.26049560225
2013-06-22,0.24748914885416665
2013-06-23,0.23801663189583333
2013-06-24,0.24168763238541666
2013-06-25,0.22767908246875
2013-06-26,0.22065351489583332
2013-06-27,0.21889372496875
2013-06-28,0.2949805469166667
2013-06-29,0.242675239125
2013-06-30,0.22796622476041664
2013-07-01,0.21749562741666664
2013-07-02,0.20708287725
2013-07-03,0.20146478843750001
2013-07-04,0.19599624580208333
2013-07-05,0.19078878228124999
2013-07-06,0.18696787157291664
2013-07-07,0.17997450279166669
2013-07-08,0.17338735753125
2013-07-09,0.16808867080208334
2013-07-10,0.16308544703125
2013-07-11,0.15798297332291666
2013-07-12,0.18114340429166667
2013-07-13,0.153119379375
2013-07-14,0.14803114228125
2013-07-15,0.14325346745833334
2013-07-16,0.13921085303125
2013-07-17,0.13586600523958334
2013-07-18,0.13131417397916667
2013-07-19,0.12915908532291667
2013-07-20,0.12560357867708333
2013-07-21,0.12285665687500001
2013-07-22,0.11993253966666667
2013-07-23,0.11656591446874999
2013-07-24,0.11343712723958334
2013-07-25,0.11078741344791666
2013-07-26,0.10836893548958333
2013-07-27,0.10623833804166666
2013-07-28,0.10288677710416666
2013-07-29,0.1015847083125
2013-07-30,0.10076849176041668
2013-07-31,0.09721835653125
2013-08-01,0.09534372846875
2013-08-02,0.09411314854166668
2013-08-03,0.09168239034374999
2013-08-04,0.09016731751041666
2013-08-05,0.08891840035416666
2013-08-06,0.08735985707291667
2013-08-07,0.08621047703125001
2013-08-08,0.08505092790625
2013-08-09,0.08414597218750001
2013-08-10,0.08258405470833334
2013-08-11,0.08152435338541668
2013-08-12,0.08076239517708333
2013-08-13,0.0798661454375
2013-08-14,0.0815054878125
2013-08-15,0.07933583733333334
2013-08-16,0.07777369498958334
2013-08-17,0.0766843553125
2013-08-18,0.07580979044791666
2013-08-19,0.07461761633333333
2013-08-20,0.07307000522916667
2013-08-21,0.07197038819791667
2013-08-22,0.07098002976041666
2013-08-23,0.06973873259375
2013-08-24,0.06941578163541666
2013-08-25,0.07152804697916666
2013-08-26,0.07174209589583334
2013-08-27,0.071928454125
2013-08-28,0.07252039592708333
2013-08-29,0.07266349373958333
2013-08-30,0.07264978130208334
2013-08-31,0.07211507840625
2013-09-01,0.07186988826041667
2013-09-02,0.07142913445833333
2013-09-03,0.07017908169791666
2013-09-04,0.06925711482291667
2013-09-05,0.06910229852083334
2013-09-06,0.06874873836458333
2013-09-07,0.067624154
2013-09-08,0.06631492879166666
2013-09-09,0.06531946720833333
2013-09-10,0.06472243121875
2013-09-11,0.06816155144791668
2013-09-12,0.064840508875
2013-09-13,0.06396539383333334
2013-09-14,0.06319052270833334
2013-09-15,0.06275816675
2013-09-16,0.06408972795833333
2013-09-17,0.06238132416666667
2013-09-18,0.061320955541666666
2013-09-19,0.06045602308333334
2013-09-20,0.05967656753125
2013-09-21,0.05897938402083333
2013-09-22,0.0578189324375
2013-09-23,0.05691340375
2013-09-24,0.056067284531250004
2013-09-25,0.055377954718750004
2013-09-26,0.054176911916666674
2013-09-27,0.05263870964583334
2013-09-28,0.051946935114583336
2013-09-29,0.05103783885416666
2013-09-30,0.059615160364583336
2013-10-01,0.05848006815625
2013-10-02,0.056462917468750005
2013-10-03,0.05614313217708333
2013-10-04,0.05633435995833334
2013-10-05,0.055875387322916664
2013-10-06,0.055389924958333336
2013-10-07,0.1436614130625
2013-10-08,0.1014535625625
2013-10-09,0.10121532928125
2013-10-10,0.10546190888541666
2013-10-11,0.13949262245833333
2013-10-12,0.174290349125
2013-10-13,0.16452223468750002
2013-10-14,0.16081667773958333
2013-10-15,0.15426502864583333
2013-10-16,0.14841246380208334
2013-10-17,0.14132298371875
2013-10-18,0.14032464801041666
2013-10-19,0.13646122288541665
2013-10-20,0.13427855385416668
2013-10-21,0.12921390930208335
2013-10-22,0.12521005026041668
2013-10-23,0.12115237789583333
2013-10-24,0.16930539413541668
2013-10-25,0.14886239416666666
2013-10-26,0.14442309169791667
2013-10-27,0.13740833248958334
2013-10-28,0.13066922106249998
2013-10-29,0.12645135121874998
2013-10-30,0.12824363820833332
2013-10-31,0.12363722804166666
2013-11-01,0.12270483382291668
2013-11-02,0.12068754145833334
2013-11-03,0.13221466768749998
2013-11-04,0.15387017691666668
2013-11-05,0.21765050159375
2013-11-06,0.20534380069791666
2013-11-07,0.18474670327083334
2013-11-08,0.16920582280208332
2013-11-09,0.4503043680416667
2013-11-10,0.4419224426979167
2013-11-11,0.34584570353125005
2013-11-12,0.3050168543125
2013-11-13,0.28876362802083333
2013-11-14,0.2747523204166667
2013-11-15,0.28132126928125
2013-11-16,0.2756839235208333
2013-11-17,0.26270569672916666
2013-11-18,0.25409718665625
2013-11-19,0.2812244293333333
2013-11-20,0.30954444905208334
2013-11-21,0.3234288510625
2013-11-22,0.3434886353854167
2013-11-23,0.42245024924999997
2013-11-24,0.6917591233125
2013-11-25,0.60591875975
2013-11-26,0.49890414134375
2013-11-27,0.43353700002083334
2013-11-28,0.38763211517708335
2013-11-29,0.3569336438125
2013-11-30,0.3343437574583333
2013-12-01,0.30548188242708335
2013-12-02,0.28408299690625
2013-12-03,0.266521543
2013-12-04,0.2541195310104167
2013-12-05,0.246469850375
2013-12-06,0.24031946721875
2013-12-07,0.2258140213645833
2013-12-08,0.21192071761458334
2013-12-09,0.20499494530208331
2013-12-10,0.19469935858333332
2013-12-11,0.18718325497916666
2013-12-12,0.18145609775000002
2013-12-13,0.17902235117708332
2013-12-14,0.17268432826041666
2013-12-15,0.16559762064583333
2013-12-16,0.15723893777083334
2013-12-17,0.15141191565625
2013-12-18,0.14722142783333333
2013-12-19,0.14370430560416667
2013-12-20,0.13985727490625
2013-12-21,0.13604932195833333
2013-12-22,0.14705330928125002
2013-12-23,0.16607206542708333
2013-12-24,0.18468079978125
2013-12-25,0.28324381023958334
2013-12-26,4.664888727729166
2013-12-27,2.995936427666667
2013-12-28,1.8801012034270832
2013-12-29,1.21582821246875
2013-12-30,0.9902993090208333
2013-12-31,0.8371247219895833
2014-01-01,0.7088837453958333
2014-01-02,0.6157487479895833
2014-01-03,0.5444519078125
2014-01-04,1.2997215908541666
2014-01-05,2.717911348229167
2014-01-06,2.081091188333333
2014-01-07,1.540946045875
2014-01-08,1.1646085331875
2014-01-09,0.9411260689479167
2014-01-10,0.7949402185
2014-01-11,0.68425795165625
2014-01-12,0.5982831078020833
2014-01-13,0.5321753216979167
2014-01-14,0.5126189934375
2014-01-15,0.46518429525
2014-01-16,0.4289799362083333
2014-01-17,0.6014096670104166
2014-01-18,1.1650880875729166
2014-01-19,3.1612519179375003
2014-01-20,2.8866333006666665
2014-01-21,2.1489849636145832
2014-01-22,1.4374357597812502
2014-01-23,1.0975974098541668
2014-01-24,0.9019683155208332
2014-01-25,0.75912133578125
2014-01-26,0.65305698375
2014-01-27,0.5782445658229166
2014-01-28,0.5275578171354166
2014-01-29,0.46317086675
2014-01-30,0.4252379633125
2014-01-31,0.4469068496145833
2014-02-01,0.7408537253645834
2014-02-02,1.7917180854791666
2014-02-03,1.943581898625
2014-02-04,2.0968894473333335
2014-02-05,1.8138820656354167
2014-02-06,1.4377000960416666
2014-02-07,1.1945287736770833
2014-02-08,1.1036924801874999
2014-02-09,1.1817457235520834
2014-02-10,1.1062932622708332
2014-02-11,0.9623530136145834
2014-02-12,0.8229973971041668
2014-02-13,0.7314244560208333
2014-02-14,0.6983663669479167
2014-02-15,0.6405503833958334
2014-02-16,0.6444519724166666
2014-02-17,1.7436150166770832
2014-02-18,1.48520416546875
2014-02-19,1.3537790976354167
2014-02-20,1.2840454962395833
2014-02-21,1.1635765158333333
2014-02-22,1.0967796271249999
2014-02-23,0.9677245711354167
2014-02-24,0.84040285809375
2014-02-25,0.7380163671770834
2014-02-26,0.6626571198958333
2014-02-27,0.6010394828645833
2014-02-28,0.5522608260208334
2014-03-01,0.53607041315625
2014-03-02,0.5465833003333334
2014-03-03,0.5378020923958333
2014-03-04,0.5162072158750001
2014-03-05,0.5024758897083333
2014-03-06,0.5058468767083334
2014-03-07,0.5035324899583333
2014-03-08,0.5055472104895834
2014-03-09,0.5034756112708333
2014-03-10,0.5038780801041667
2014-03-11,0.48448724571874996
2014-03-12,0.46608269109374995
2014-03-13,0.4629941260833333
2014-03-14,0.46784596303125
2014-03-15,0.4900560209791667
2014-03-16,0.50703230178125
2014-03-17,0.5494571876145834
2014-03-18,0.591501506125
2014-03-19,0.62658344928125
2014-03-20,0.6458191911875
2014-03-21,0.6613917032708333
2014-03-22,0.7668630235729167
2014-03-23,1.9735730244791665
2014-03-24,1.9328545800104167
2014-03-25,1.57702407709375
2014-03-26,1.1611013540833333
2014-03-27,0.9480079169375001
2014-03-28,0.8024222805416666
2014-03-29,0.7080764903125
2014-03-30,0.6469021420833333
2014-03-31,0.6182342364895833
2014-04-01,0.6125366892291667
2014-04-02,0.61242481790625
2014-04-03,0.61069440071875
2014-04-04,0.6084494470833334
2014-04-05,0.6606025902604167
2014-04-06,0.63378594296875
2014-04-07,0.6509065241875
2014-04-08,0.6826505652916667
2014-04-09,0.6642739238645833
2014-04-10,0.628662379
2014-04-11,0.5865098170833333
2014-04-12,0.5500674403333333
2014-04-13,0.5229166658125001
2014-04-14,0.49882671963541664
2014-04-15,0.48317597083333336
2014-04-16,0.4529815650833333
2014-04-17,0.4246804397604167
2014-04-18,0.3988798891875
2014-04-19,0.38650463340625
2014-04-20,0.36213668115625003
2014-04-21,0.3656432404166667
2014-04-22,0.36818323832291666
2014-04-23,0.3643936507291667
2014-04-24,0.36909736489583334
2014-04-25,0.38132064057291665
2014-04-26,0.40754528640625004
2014-04-27,0.6031978399166666
2014-04-28,3.0571277794375002
2014-04-29,4.9876427462083335
2014-04-30,3.697349750666667
2014-05-01,2.60839678103125
2014-05-02,2.31083356490625
2014-05-03,2.2109958501770834
2014-05-04,1.8456725546770834
2014-05-05,1.3548456869687502
2014-05-06,1.0994789387395834
2014-05-07,0.9526666290416667
2014-05-08,0.8241854775937499
2014-05-09,0.7315233523854167
2014-05-10,0.6759857535208332
2014-05-11,0.64497806109375
2014-05-12,0.5932302701979167
2014-05-13,0.5525293026145833
2014-05-14,0.5055959286666667
2014-05-15,0.47026608058333336
2014-05-16,0.4320596462395834
2014-05-17,0.40357718935416664
2014-05-18,0.37710191194791665
2014-05-19,0.35718786982291667
2014-05-20,0.3408251853125
2014-05-21,0.33160462165625
2014-05-22,0.3246918570833333
2014-05-23,0.32657983672916663
2014-05-24,0.30706886394791666
2014-05-25,0.29517424010416665
2014-05-26,0.290880749625
2014-05-27,0.28220449596875
2014-05-28,0.27012443328125
2014-05-29,0.26250449130208336
2014-05-30,0.25533443470833334
2014-05-31,0.24768670935416667
2014-06-01,0.23803202014583333
2014-06-02,0.23246083957291666
2014-06-03,0.22839471088541666
2014-06-04,0.22233452866666667
2014-06-05,0.22309089601041665
2014-06-06,0.2140537995625
2014-06-07,0.2094727679375
2014-06-08,0.20896700013541666
2014-06-09,0.2075151245625
2014-06-10,0.20040016114583334
2014-06-11,0.1933567049375
2014-06-12,0.19133960444791667
2014-06-13,0.2046006995
2014-06-14,0.24516394151041665
2014-06-15,0.21005658260416668
2014-06-16,0.18957355772916665
2014-06-17,0.1824777091458333
2014-06-18,0.17780328940625
2014-06-19,0.17269947523958332
2014-06-20,0.17079138945833336
2014-06-21,0.16733378382291667
2014-06-22,0.16380689611458335
2014-06-23,0.16404716258333332
2014-06-24,0.16984992694791667
2014-06-25,0.33341273151041667
2014-06-26,0.23522693748958334
2014-06-27,0.20295492276041668
2014-06-28,0.27589574857291665
2014-06-29,0.24167852442708335
2014-06-30,0.31295806426041667
2014-07-01,0.26138045554166667
2014-07-02,0.24879419602083333
2014-07-03,0.2399392348125
2014-07-04,0.23204478610416668
2014-07-05,0.22269289007291668
2014-07-06,0.22143985972916666
2014-07-07,0.2144178960208333
2014-07-08,0.24478362433333334
2014-07-09,0.37283926957291663
2014-07-10,0.3913440800416667
2014-07-11,0.3089887138958333
2014-07-12,0.2999444673645833
2014-07-13,0.29813973433333335
2014-07-14,0.32055832901041664
2014-07-15,0.31284396001041664
2014-07-16,0.301464689625
2014-07-17,0.28879871120833334
2014-07-18,0.2757411953854167
2014-07-19,0.26294930528125
2014-07-20,0.25115469900000004
2014-07-21,0.29698675653125
2014-07-22,0.28001106340625
2014-07-23,0.27512580065625
2014-07-24,0.2738959951354167
2014-07-25,0.26848052237500003
2014-07-26,0.8871488342083333
2014-07-27,0.95164437771875
2014-07-28,0.71668544759375
2014-07-29,0.8432507137395833
2014-07-30,1.0905581863020835
2014-07-31,1.04792318903125
2014-08-01,0.8767655293958333
2014-08-02,0.74581884153125
2014-08-03,0.6499957224895834
2014-08-04,0.5516855169583333
2014-08-05,0.4848105451875
2014-08-06,0.43363561795833333
2014-08-07,0.3941040453333333
2014-08-08,0.3624160591770833
2014-08-09,0.3662119030625
2014-08-10,0.32325695932291665
2014-08-11,0.30333018896875
2014-08-12,0.29307269572916667
2014-08-13,0.49196711134375
2014-08-14,0.5163783655104167
2014-08-15,0.4919384233958333
2014-08-16,0.4926525082604167
2014-08-17,0.46515955565625
2014-08-18,0.4416052963958333
2014-08-19,0.5101026422708334
2014-08-20,0.6211932958125
2014-08-21,1.031031735
2014-08-22,0.7530162943125
2014-08-23,0.9061619235208332
2014-08-24,0.8675468701666667
2014-08-25,0.7388236332083333
2014-08-26,0.6712424137916666
2014-08-27,0.6005124887708333
2014-08-28,0.5241963424479167
2014-08-29,0.4667821909166667
2014-08-30,0.42521545607291666
2014-08-31,0.49627675216666667
2014-09-01,0.5200783115520834
2014-09-02,0.41436178635416665
2014-09-03,0.6498399411354167
2014-09-04,0.52212666565625
2014-09-05,0.46394005066666666
2014-09-06,0.4624356462291667
2014-09-07,0.43344887754166667
2014-09-08,0.40515705825
2014-09-09,0.38521022624999995
2014-09-10,0.3931406752604167
2014-09-11,0.48945814348958333
2014-09-12,0.46789139501041666
2014-09-13,0.4621831349791667
2014-09-14,0.44386668747916663
2014-09-15,0.42075071879166664
2014-09-16,0.3976704966354167
2014-09-17,0.37049812809375
2014-09-18,0.34539309168750004
2014-09-19,0.32784552405208334
2014-09-20,0.30607149902083336
2014-09-21,0.28999129149999997
2014-09-22,0.2776610875416667
2014-09-23,0.2647489905729167
2014-09-24,0.2524535315625
2014-09-25,0.24210080436458334
2014-09-26,0.23139657604166666
2014-09-27,0.22162992826041664
2014-09-28,0.21385479164583332
2014-09-29,0.20612813725
2014-09-30,0.19975051482291664
2014-10-01,0.19482745773958332
2014-10-02,0.18742261045833333
2014-10-03,0.18065672610416664
2014-10-04,0.17481084258333335
2014-10-05,0.16971366809375
2014-10-06,0.16459674048958334
2014-10-07,0.16080168063541667
2014-10-08,0.16070168882291666
2014-10-09,0.15461661688541667
2014-10-10,0.14991000836458332
2014-10-11,0.20272896880208333
2014-10-12,0.16137341879166667
2014-10-13,0.5309404418958333
2014-10-14,0.4644929983854167
2014-10-15,0.30868017159375
2014-10-16,0.26912535518749997
2014-10-17,0.25632642715625
2014-10-18,0.24744811948958334
2014-10-19,0.24173319677083335
2014-10-20,0.23650251655208332
2014-10-21,0.23363317937499997
2014-10-22,0.23727328019791669
2014-10-23,0.2279161129375
2014-10-24,0.2219515036979167
2014-10-25,0.21343180882291668
2014-10-26,0.2038383866458333
2014-10-27,0.19633858383333333
2014-10-28,0.18852070228124998
2014-10-29,0.18190979640625002
2014-10-30,0.17609563807291664
2014-10-31,0.16988352821875
2014-11-01,0.16621300166666667
2014-11-02,0.16174211766666666
2014-11-03,0.15793448878125
2014-11-04,0.15653514240625
2014-11-05,1.67767893815625
2014-11-06,2.183182363958333
2014-11-07,1.5914798391458334
2014-11-08,1.40572549215625
2014-11-09,1.229713402125
2014-11-10,1.3516080073333334
2014-11-11,2.4221131036562498
2014-11-12,1.7177456037708332
2014-11-13,1.4647211339062498
2014-11-14,1.2004804907291666
2014-11-15,1.67370429390625
2014-11-16,2.7885918215937497
2014-11-17,1.9189974020833331
2014-11-18,1.7780501276041667
2014-11-19,1.4804914606979167
2014-11-20,1.2468090054895833
2014-11-21,1.0734591386145833
2014-11-22,0.94526316646875
2014-11-23,0.8039926304583332
2014-11-24,0.7295346809270833
2014-11-25,0.68279248925
2014-11-26,0.6468202763125
2014-11-27,0.6153717878125
2014-11-28,0.5848077588541667
2014-11-29,0.5643857995104167
2014-11-30,0.5475877188958334
2014-12-01,1.0478882291979168
2014-12-02,0.8539905442916668
2014-12-03,0.7381970862916667
2014-12-04,0.8084672426458334
2014-12-05,0.7882469757395834
2014-12-06,0.7730620760208334
2014-12-07,0.7579339689583334
2014-12-08,0.7448943015624999
2014-12-09,0.7005836734791666
2014-12-10,0.6494909691041667
2014-12-11,0.6165687896979167
2014-12-12,0.5869666232083334
2014-12-13,0.5531269041979167
2014-12-14,0.5198418606041667
2014-12-15,0.5008894777187499
2014-12-16,0.496220646
2014-12-17,0.4902279810416667
2014-12-18,0.4773611965208333
2014-12-19,0.46306597698958335
2014-12-20,0.4445459670625
2014-12-21,0.4152289892604167
2014-12-22,0.39544266271875
2014-12-23,0.3766699025625
2014-12-24,0.3591243006770833
2014-12-25,0.34723456521875
2014-12-26,0.3351158596354167
2014-12-27,0.32554405169791667
2014-12-28,0.32014671605208334
2014-12-29,0.3022789302916667
2014-12-30,0.28674332721875
2014-12-31,0.27717398884375
2015-01-01,0.26764597976041665
2015-01-02,0.26387231095833336
2015-01-03,0.2549889633645833
2015-01-04,0.24516155203125
2015-01-05,0.23433967785416665
2015-01-06,0.22555576154166668
2015-01-07,0.21801696520833333
2015-01-08,0.2105640325625
2015-01-09,0.20191881854166668
2015-01-10,0.19766039094791665
2015-01-11,0.19316032390625001
2015-01-12,0.18589972511458333
2015-01-13,0.18125880658333335
2015-01-14,0.17785581159375
2015-01-15,0.17364689580208334
2015-01-16,0.1778932423125
2015-01-17,0.6025718559791667
2015-01-18,0.4443408100208333
2015-01-19,0.37252186885416666
2015-01-20,0.34793634309375004
2015-01-21,0.33587759055208327
2015-01-22,0.33383508430208336
2015-01-23,0.32250031116666666
2015-01-24,0.3128420886354167
2015-01-25,0.300384414
2015-01-26,0.285580261875
2015-01-27,0.2751525369166667
2015-01-28,0.2621515605
2015-01-29,0.25508633658333335
2015-01-30,0.2575056411979167
2015-01-31,0.24186811015624998
2015-02-01,0.229077902125
2015-02-02,0.21594536884375
2015-02-03,0.20425658336458333
2015-02-04,0.1968182534375
2015-02-05,0.19068946178125
2015-02-06,0.19670516315625
2015-02-07,0.19095887822916668
2015-02-08,0.1808354009895833
2015-02-09,0.17616496478125
2015-02-10,0.17596644769791667
2015-02-11,0.18798991697916667
2015-02-12,0.19707053032291666
2015-02-13,0.19697012615624998
2015-02-14,0.18941565415624997
2015-02-15,0.22580153178124998
2015-02-16,0.26904729720833337
2015-02-17,0.2539764775
2015-02-18,0.24685458296874999
2015-02-19,0.24411051079166668
2015-02-20,0.24340567672916666
2015-02-21,0.24378264178125
2015-02-22,0.25013233647916666
2015-02-23,0.24582360319791666
2015-02-24,0.2557976222708333
2015-02-25,0.2588929781354167
2015-02-26,0.2531733320625
2015-02-27,0.25361761759375
2015-02-28,0.24991443747916667
2015-03-01,0.24757179595833334
2015-03-02,0.26330448402083334
2015-03-03,0.27974522227083337
2015-03-04,0.28065137300000004
2015-03-05,0.27217147771875
2015-03-06,0.26144645603125
2015-03-07,0.2552016478125
2015-03-08,0.25594755425
2015-03-09,0.2562408616875
2015-03-10,0.2521775746666667
2015-03-11,0.26351686146875003
2015-03-12,0.278730545875
2015-03-13,0.27590235561458337
2015-03-14,0.27342292723958334
2015-03-15,0.2648275579375
2015-03-16,0.26780186865625
2015-03-17,0.30815692597916666
2015-03-18,0.35788343470833334
2015-03-19,0.39186718758333333
2015-03-20,0.39759136172916665
2015-03-21,0.3959210355416667
2015-03-22,0.3994674643645833
2015-03-23,0.39811899769791664
2015-03-24,0.40425513183333334
2015-03-25,0.6236122697916667
2015-03-26,1.0161235704791667
2015-03-27,0.95192223721875
2015-03-28,0.9460575833645833
2015-03-29,0.8596995398749999
2015-03-30,0.7488783882604166
2015-03-31,0.69656256490625
2015-04-01,0.6728505665625
2015-04-02,0.6164076138645833
2015-04-03,0.5785118559270833
2015-04-04,0.5426510600312501
2015-04-05,0.5056543146666667
2015-04-06,0.4681580120104167
2015-04-07,0.4354507120833333
2015-04-08,0.40582819819791666
2015-04-09,0.37703136620833333
2015-04-10,0.3563078055208333
2015-04-11,0.34980882171875
2015-04-12,0.3486608623958333
2015-04-13,0.35887637667708333
2015-04-14,0.3706725918645833
2015-04-15,0.375679504125
2015-04-16,0.38445542128125004
2015-04-17,0.39307350117708334
2015-04-18,0.3979957433333334
2015-04-19,0.38039695993749995
2015-04-20,0.36419439409375
2015-04-21,0.34458468294791667
2015-04-22,0.32645582982291665
2015-04-23,0.3149983137708333
2015-04-24,0.3006840375
2015-04-25,0.29058476333333333
2015-04-26,0.28328397644791664
2015-04-27,0.35483516821875
2015-04-28,0.3758367351770833
2015-04-29,0.32459717834374996
2015-04-30,0.3387824676979167
2015-05-01,0.36060421267708337
2015-05-02,0.39949744973958334
2015-05-03,0.38863423894791665
2015-05-04,0.3733054048229167
2015-05-05,0.35865273712499995
2015-05-06,0.34236737294791664
2015-05-07,0.32133789
2015-05-08,0.3032349562291667
2015-05-09,0.2893196341875
2015-05-10,0.2712601358125
2015-05-11,0.25988777341666663
2015-05-12,0.24927351463541667
2015-05-13,0.24186772143750002
2015-05-14,0.23388428049999999
2015-05-15,0.27797942471875
2015-05-16,0.24955429902083334
2015-05-17,0.23248859108333333
2015-05-18,0.22796798803124999
2015-05-19,0.22392210801041668
2015-05-20,0.22471273049999999
2015-05-21,0.25565960145833333
2015-05-22,0.3830905440416667
2015-05-23,0.49121312132291667
2015-05-24,0.48755928538541665
2015-05-25,0.47403809826041665
2015-05-26,0.47129288802083336
2015-05-27,0.44631732184375
2015-05-28,0.41955371911458333
2015-05-29,0.39843157922916667
2015-05-30,0.3700505621770833
2015-05-31,0.35091025849999996
2015-06-01,0.32681309935416664
2015-06-02,0.30364271892708333
2015-06-03,0.2825642375520833
2015-06-04,0.26772580586458333
2015-06-05,0.25434482685416665
2015-06-06,0.24054343414583335
2015-06-07,0.23007568191666664
2015-06-08,0.22218255777083332
2015-06-09,0.21340466741666667
2015-06-10,0.2038210375
2015-06-11,0.19631233541666668
2015-06-12,0.21664196057291665
2015-06-13,0.20136485261458334
2015-06-14,0.19136059338541667
2015-06-15,0.20052894773958332
2015-06-16,0.19150655725
2015-06-17,0.18547951914583335
2015-06-18,0.17802976461458334
2015-06-19,0.17223231166666667
2015-06-20,0.16730325233333332
2015-06-21,0.15882159222916667
2015-06-22,0.15431628608333334
2015-06-23,0.16049098754166666
2015-06-24,0.15416273747916667
2015-06-25,0.14668172213541666
2015-06-26,0.14133639523958333
2015-06-27,0.14416526577083333
2015-06-28,0.137237164
2015-06-29,0.1315571923125
2015-06-30,0.12722508315625
2015-07-01,0.12372698234375
2015-07-02,0.11972913694791666
2015-07-03,0.11723297570833334
2015-07-04,0.11342427798958334
2015-07-05,0.11011232581250001
2015-07-06,0.10763870775
2015-07-07,0.10310122269791666
2015-07-08,0.10054985163541667
2015-07-09,0.09765813820833334
2015-07-10,0.09309196047916667
2015-07-11,0.09068648624999999
2015-07-12,0.08813099359375
2015-07-13,0.08593462820833335
2015-07-14,0.08381590765625001
2015-07-15,0.0813804348125
2015-07-16,0.07941935458333334
2015-07-17,0.07803133158333334
2015-07-18,0.07620198402083334
2015-07-19,0.07410940882291667
2015-07-20,0.08723853158333333
2015-07-21,0.07310931136458333
2015-07-22,0.07087989035416667
2015-07-23,0.16867204037500003
2015-07-24,0.12125651777083334
2015-07-25,0.3497554727916667
2015-07-26,0.17619127311458335
2015-07-27,0.17056787879166668
2015-07-28,0.15719421032291667
2015-07-29,0.1490258949375
2015-07-30,0.14100536091666668
2015-07-31,0.13463228130208332
2015-08-01,0.13301404856250001
2015-08-02,0.12425951270833334
2015-08-03,0.11863634255208333
2015-08-04,0.11755990622916668
2015-08-05,0.11279144969791667
2015-08-06,0.10942537755208333
2015-08-07,0.10785509943749999
2015-08-08,0.12220562745833334
2015-08-09,0.11066213465625001
2015-08-10,0.10623698536458333
2015-08-11,0.10253607638541667
2015-08-12,0.10124699648958334
2015-08-13,0.09909051670833334
2015-08-14,0.09655053591666667
2015-08-15,0.09478716071875
2015-08-16,0.09598924348958333
2015-08-17,0.09098718653125
2015-08-18,0.100410812
2015-08-19,0.10980656486458333
2015-08-20,0.09868859647916667
2015-08-21,0.14664955159375
2015-08-22,0.11128176096874999
2015-08-23,0.11355654921875001
2015-08-24,0.12525617208333334
2015-08-25,0.1346645811875
2015-08-26,0.12799946307291668
2015-08-27,0.12850909926041668
2015-08-28,0.12664408721875
2015-08-29,0.12435297723958333
2015-08-30,0.12027281533333334
2015-08-31,0.11712831377083334
2015-09-01,0.11293727358333333
2015-09-02,0.10859483636458334
2015-09-03,0.10463076560416666
2015-09-04,0.10147492173958333
2015-09-05,0.09953185897916667
2015-09-06,0.09540577588541667
2015-09-07,0.09216457105208332
2015-09-08,0.08944164461458333
2015-09-09,0.08690036794791667
2015-09-10,0.08527899876041667
2015-09-11,0.08468326538541666
2015-09-12,0.08310473842708334
2015-09-13,0.08260950421875
2015-09-14,0.859759344125
2015-09-15,0.2310224003125
2015-09-16,0.19185658505208333
2015-09-17,0.18571796469791668
2015-09-18,0.17940900953125002
2015-09-19,0.17802784705208333
2015-09-20,0.17953669228125
2015-09-21,0.17924034997916669
2015-09-22,0.18009255214583333
2015-09-23,0.20714111416666667
2015-09-24,0.18966283937499998
2015-09-25,0.1793301858854167
2015-09-26,0.1703960665520833
2015-09-27,0.16027814521875
2015-09-28,0.14793401084375
2015-09-29,0.1385502384375
2015-09-30,0.13034838797916667
2015-10-01,0.12234178540625
2015-10-02,0.11995739491666667
2015-10-03,0.12368558884375001
2015-10-04,0.13254661621875
2015-10-05,0.12595797836458333
2015-10-06,0.12774812408333333
2015-10-07,0.12852701469791666
2015-10-08,0.12703250534375
2015-10-09,0.1265960045
2015-10-10,0.125187491
2015-10-11,0.12379625902083334
2015-10-12,0.12057608600000001
2015-10-13,0.12630157747916668
2015-10-14,0.1744549265520833
2015-10-15,0.25732260430208337
2015-10-16,0.3810358165416667
2015-10-17,0.35975635863541666
2015-10-18,0.3167509910520833
2015-10-19,0.29898458376041664
2015-10-20,0.2845808815625
2015-10-21,0.2824542666666667
2015-10-22,0.27918636622916665
2015-10-23,0.27540337653125
2015-10-24,0.26945643389583335
2015-10-25,0.2610189990833333
2015-10-26,0.24915924516666665
2015-10-27,0.23676357452083333
2015-10-28,0.23620121537500002
2015-10-29,0.8486351725833333
2015-10-30,0.6778645330416667
2015-10-31,0.48235506327083333
2015-11-01,0.4382629654166667
2015-11-02,0.43131844288541665
2015-11-03,0.42708929709375004
2015-11-04,0.40923039513541665
2015-11-05,0.3824594689375
2015-11-06,0.3572247138333333
2015-11-07,0.33500468165624997
2015-11-08,0.31985998338541666
2015-11-09,0.3055104515
2015-11-10,0.29299913620833334
2015-11-11,0.27610319433333336
2015-11-12,0.2609523722604167
2015-11-13,0.24444507810416669
2015-11-14,0.23124333623958335
2015-11-15,0.21859175251041665
2015-11-16,0.20266330435416666
2015-11-17,0.19530579860416666
2015-11-18,0.1817938637395833
